Approx. Wastage Percentage,Detection Start time,Total detection time,Alert status
0.0025249002594648884,,0,False
0.0025249002594648884,,0,False
0.0025249002594648884,,0,False
0.0027480958625115087,,0,False
0.0028596936640348184,,0,False
0.003054989816700611,,0,False
0.002943392015177301,,0,False
0.0030131406411293697,,0,False
0.0032363362441759896,,0,False
0.003180537343414335,,0,False
0.0032363362441759896,,0,False
0.0032363362441759896,,0,False
0.0033200345953184724,,0,False
0.0033479340456992997,,0,False
0.0033618837708897136,,0,False
0.0033618837708897136,,0,False
0.003389783221270541,,0,False
0.003333984320508886,,0,False
0.0034176826716513686,,0,False
0.003445582122032196,,0,False
0.0034037329464609548,,0,False
0.0034734815724130233,,0,False
0.0034176826716513686,,0,False
0.0034037329464609548,,0,False
0.0034037329464609548,,0,False
0.003431632396841782,,0,False
0.003445582122032196,,0,False
0.0034176826716513686,,0,False
0.003445582122032196,,0,False
0.0034734815724130233,,0,False
0.0035711296487459195,,0,False
0.0035850793739363334,,0,False
0.0036408782746979885,,0,False
0.0036408782746979885,,0,False
0.0034176826716513686,,0,False
0.003445582122032196,,0,False
0.003501381022793851,,0,False
0.003515330747984265,,0,False
0.003515330747984265,,0,False
0.003515330747984265,,0,False
0.003515330747984265,,0,False
0.003487431297603437,,0,False
0.003501381022793851,,0,False
0.003501381022793851,,0,False
0.003515330747984265,,0,False
0.003515330747984265,,0,False
0.003501381022793851,,0,False
0.003515330747984265,,0,False
0.003501381022793851,,0,False
0.003487431297603437,,0,False
0.003487431297603437,,0,False
0.0034734815724130233,,0,False
0.00345953184722261,,0,False
0.0034734815724130233,,0,False
0.00345953184722261,,0,False
0.003431632396841782,,0,False
0.003431632396841782,,0,False
0.0034734815724130233,,0,False
0.0034734815724130233,,0,False
0.003487431297603437,,0,False
0.003501381022793851,,0,False
0.003501381022793851,,0,False
0.0035432301983650922,,0,False
0.0035432301983650922,,0,False
0.0035990290991267473,,0,False
0.0035850793739363334,,0,False
0.003557179923555506,,0,False
0.0035711296487459195,,0,False
0.0035990290991267473,,0,False
0.0036269285495075746,,0,False
0.003668777725078816,,0,False
0.0031944870686047484,,0,False
0.0032502859693664034,,0,False
0.0032781854197472308,,0,False
0.0032781854197472308,,0,False
0.0032781854197472308,,0,False
0.003389783221270541,,0,False
0.003389783221270541,,0,False
0.0033618837708897136,,0,False
0.0033618837708897136,,0,False
0.0034037329464609548,,0,False
0.003389783221270541,,0,False
0.003375833496080127,,0,False
0.0034037329464609548,,0,False
0.003333984320508886,,0,False
0.0033479340456992997,,0,False
0.0033618837708897136,,0,False
0.003389783221270541,,0,False
0.003389783221270541,,0,False
0.0034037329464609548,,0,False
0.0034037329464609548,,0,False
0.0034176826716513686,,0,False
0.0034037329464609548,,0,False
0.0034037329464609548,,0,False
0.0034037329464609548,,0,False
0.003515330747984265,,0,False
0.003487431297603437,,0,False
0.003487431297603437,,0,False
0.003501381022793851,,0,False
0.003501381022793851,,0,False
0.003445582122032196,,0,False
0.003445582122032196,,0,False
0.003445582122032196,,0,False
0.003961721954077505,,0,False
0.003989621404458332,,0,False
0.0039059230533158495,,0,False
0.0038082749769829533,,0,False
0.00401752085483916,,0,False
0.0041570181067432975,,0,False
0.004533660686884469,,0,False
0.004631308763217365,,0,False
0.004673157938788606,,0,False
0.0047010573891694335,,0,False
0.004742906564740674,,0,False
0.004784755740311916,,0,False
0.004854504366263984,,0,False
0.004952152442596881,,0,False
0.00502190106854895,,0,False
0.004980051892977708,,0,False
0.0049661021677872945,,0,False
0.004994001618168122,,0,False
0.004924252992216054,,0,False
0.004924252992216054,,0,False
0.004952152442596881,,0,False
0.004980051892977708,,0,False
0.004980051892977708,,0,False
0.004980051892977708,,0,False
0.004994001618168122,,0,False
0.005049800518929777,,0,False
0.005063750244120191,,0,False
0.005119549144881846,,0,False
0.005161398320453087,,0,False
0.005217197221214742,,0,False
0.005328795022738052,,0,False
0.005384593923499707,,0,False
0.005286945847166811,,0,False
0.005259046396785983,,0,False
0.005217197221214742,,0,False
0.005286945847166811,,0,False
0.005342744747928466,,0,False
0.0053566944731188795,,0,False
0.005328795022738052,,0,False
0.005314845297547638,,0,False
0.005300895572357225,,0,False
0.005328795022738052,,0,False
0.005342744747928466,,0,False
0.005314845297547638,,0,False
0.005314845297547638,,0,False
0.005272996121976397,,0,False
0.005245096671595569,,0,False
0.005217197221214742,,0,False
0.005217197221214742,,0,False
0.005217197221214742,,0,False
0.005217197221214742,,0,False
0.005217197221214742,,0,False
0.005203247496024329,,0,False
0.005217197221214742,,0,False
0.005203247496024329,,0,False
0.005217197221214742,,0,False
0.005035850793739363,,0,False
0.005035850793739363,,0,False
0.005063750244120191,,0,False
0.005035850793739363,,0,False
0.005063750244120191,,0,False
0.005063750244120191,,0,False
0.005063750244120191,,0,False
0.005063750244120191,,0,False
0.0050916496945010185,,0,False
0.005565940350975086,,0,False
0.005496191725023017,,0,False
0.0056217392517367406,,0,False
0.005426443099070948,,0,False
0.005426443099070948,,0,False
0.005524091175403844,,0,False
0.005719387328069637,,0,False
0.005705437602879223,,0,False
0.005858884579973775,,0,False
0.005928633205925843,,0,False
0.006012331557068326,,0,False
0.005956532656306671,,0,False
0.005956532656306671,,0,False
0.005984432106687498,,0,False
0.005984432106687498,,0,False
0.005970482381497085,,0,False
0.005998381831877912,,0,False
0.006012331557068326,,0,False
0.006040231007449153,,0,False
0.006040231007449153,,0,False
0.006054180732639567,,0,False
0.006514521663923221,,0,False
0.0059007337555450155,,0,False
0.005817035404402533,,0,False
0.0057612365036408784,,0,False
0.005789135954021706,,0,False
0.006012331557068326,,0,False
0.006263426610495774,,0,False
0.006333175236447842,,0,False
0.006305275786067014,,0,False
0.0062913260608766005,,0,False
0.006333175236447842,,0,False
0.006458722763161566,,0,False
0.006472672488351979,,0,False
0.006472672488351979,,0,False
0.006472672488351979,,0,False
0.006444773037971152,,0,False
0.006430823312780738,,0,False
0.006430823312780738,,0,False
0.007253857099015149,,0,False
0.007407304076109701,,0,False
0.007644449404346734,,0,False
0.007714198030298803,,0,False
0.007756047205870044,,0,False
0.007783946656250872,,0,False
0.007839745557012527,,0,False
0.007951343358535836,,0,False
0.008048991434868733,,0,False
0.0085232820913428,,0,False
0.008439583740200318,,0,False
0.008537231816533214,,0,False
0.00818848868677287,,0,False
0.00870462851881818,,0,False
0.00874647769438942,,0,False
0.008495382640961974,,0,False
0.009318416427196384,,0,False
0.009388165053148453,,0,False
0.009778757358480038,,0,False
0.009667159556956727,,0,False
0.009918254610384175,,0,False
0.010211198839382865,,0,False
0.010741288396618587,,0,False
0.010713388946237759,,0,False
0.010755238121809,,0,False
0.010894735373713138,,0,False
0.010894735373713138,,0,False
0.01109003152637893,,0,False
0.01120162932790224,,0,False
0.011299277404235137,,0,False
0.01138297575537762,,0,False
0.011369026030187206,,0,False
0.011285327679044723,,0,False
0.011285327679044723,,0,False
0.011438774656139274,,0,False
0.011480623831710515,,0,False
0.01131322712942555,,0,False
0.012736099098847752,,0,False
0.012457104595039478,,0,False
0.01332198755684513,,0,False
0.01354518315989175,,0,False
0.01332198755684513,,0,False
0.013224339480512234,,0,False
0.013489384259130096,,0,False
0.01383812738889044,,0,False
0.01510755238121809,,0,False
0.015902686717071672,,0,False
0.01607008341935664,,0,False
0.016390927098736154,,0,False
0.01655832380102112,,0,False
0.016642022152163604,,0,False
0.016739670228496498,,0,False
0.0170465641826856,,0,False
0.01715816198420891,,0,False
0.017172111709399324,,0,False
0.01726975978573222,,0,False
0.017590603465111737,,0,False
0.0174511062132076,,0,False
0.01749295538877884,,0,False
0.01767430181625422,,0,False
0.01782774879334877,,0,False
0.017883547694110425,,0,False
0.017953296320062494,,0,False
0.017995145495633736,,0,False
0.017911447144491253,,0,False
0.017925396869681667,,0,False
0.017911447144491253,,0,False
0.01796724604525291,,0,False
0.017995145495633736,,0,False
0.018092793571966633,,0,False
0.018106743297157047,,0,False
0.018427586976536563,,0,False
0.01834388862539408,,0,False
0.018302039449822838,,0,False
0.018483385877298218,,0,False
0.018539184778059874,,0,False
0.018357838350584493,,0,False
0.018329938900203666,,0,False
0.018357838350584493,,0,False
0.018469436152107804,,0,False
0.018539184778059874,,0,False
0.018553134503250288,,0,False
0.018581033953631112,,0,False
0.01872053120553525,,0,False
0.018804229556677734,,0,False
0.019208771587199733,,0,False
0.019083224060486008,,0,False
0.01905532461010518,,0,False
0.019027425159724352,,0,False
0.019097173785676422,,0,False
0.019097173785676422,,0,False
0.019334319113913454,,0,False
0.019292469938342216,,0,False
0.019250620762770974,,0,False
0.019278520213151802,,0,False
0.019278520213151802,,0,False
0.01926457048796139,,0,False
0.01943196719024635,,0,False
0.01972491141924504,,0,False
0.020143403174957452,12:33:42,0,True
0.02035264905281366,12:33:42,0,True
0.020478196579527385,12:33:42,0,True
0.020324749602432832,12:33:42,0,True
0.02031079987724242,12:33:42,0,True
0.020380548503194488,12:33:42,0,True
0.020296850152052005,12:33:42,0,True
0.020338699327623246,12:33:42,0,True
0.02024105125129035,12:33:42,0,True
0.020366598778004074,12:33:42,0,True
0.02050609602990821,12:33:42,0,True
0.020478196579527385,12:33:42,0,True
0.020478196579527385,12:33:42,0,True
0.020603744106241106,12:33:42,0,True
0.020603744106241106,12:33:42,0,True
0.020868788884858967,12:33:42,0,True
0.020840889434478142,12:33:42,0,True
0.020924587785620622,12:33:42,0,True
0.020868788884858967,12:33:42,0,True
0.020868788884858967,12:33:42,0,True
0.020896688335239794,12:33:42,0,True
0.02106408503752476,12:33:42,0,True
0.02146862706804676,12:33:42,0,True
0.021956867449711242,12:33:42,0,True
0.021970817174901656,12:33:42,0,True
0.021956867449711242,12:33:42,0,True
0.022235861953519516,12:33:42,0,True
0.022054515526044136,12:33:42,0,True
0.022152163602377033,12:33:42,0,True
0.022207962503138688,12:33:42,0,True
0.02229166085428117,12:33:42,1,True
0.02236140948023324,12:33:42,1,True
0.022277711129090758,12:33:42,1,True
0.022277711129090758,12:33:42,1,True
0.02238930893061407,12:33:42,1,True
0.022668303434422343,12:33:42,1,True
0.022710152609993584,12:33:42,1,True
0.022542755907708618,12:33:42,1,True
0.022724102335183998,12:33:42,1,True
0.022724102335183998,12:33:42,1,True
0.022598554808470273,12:33:42,1,True
0.022612504533660687,12:33:42,1,True
0.022710152609993584,12:33:42,1,True
0.022793850961136064,12:33:42,1,True
0.02289149903746896,12:33:42,1,True
0.023128644365705997,12:33:42,1,True
0.022975197388611444,12:33:42,1,True
0.023017046564182686,12:33:42,1,True
0.023044946014563514,12:33:42,1,True
0.023003096838992272,12:33:42,1,True
0.023003096838992272,12:33:42,1,True
0.023017046564182686,12:33:42,1,True
0.022975197388611444,12:33:42,1,True
0.02307284546494434,12:33:42,1,True
0.02314259409089641,12:33:42,1,True
0.023156543816086825,12:33:42,1,True
0.02318444326646765,12:33:42,1,True
0.023170493541277235,12:33:42,1,True
0.02325419189241972,12:33:42,1,True
0.02325419189241972,12:33:42,1,True
0.023268141617610132,12:33:42,2,True
0.02329604106799096,12:33:42,2,True
0.023323940518371788,12:33:42,2,True
0.023323940518371788,12:33:42,2,True
0.02356108584660882,12:33:42,2,True
0.023826130625226684,12:33:42,2,True
0.024272521831319924,12:33:42,2,True
0.023979577602321233,12:33:42,2,True
0.023867979800797925,12:33:42,2,True
0.024091175403844544,12:33:42,2,True
0.024202773205367855,12:33:42,2,True
0.024272521831319924,12:33:42,2,True
0.024356220182462404,12:33:42,2,True
0.024384119632843232,12:33:42,2,True
0.02421672293055827,12:33:42,2,True
0.024328320732081576,12:33:42,2,True
0.02407722567865413,12:33:42,2,True
0.024439918533604887,12:33:42,2,True
0.02403537650308289,12:33:42,2,True
0.0244538682587953,12:33:42,2,True
0.024286471556510338,12:33:42,2,True
0.024900259464888542,12:33:42,2,True
0.024983957816031025,12:33:42,2,True
0.024942108640459783,12:33:42,2,True
0.024956058365650197,12:33:42,2,True
0.02503975671679268,12:33:42,2,True
0.025109505342744746,12:33:42,2,True
0.025151354518315988,12:33:42,2,True
0.02530480149541054,12:33:42,3,True
0.025360600396172196,12:33:42,3,True
0.02533270094579137,12:33:42,3,True
0.025290851770220127,12:33:42,3,True
0.025318751220600955,12:33:42,3,True
0.025276902045029713,12:33:42,3,True
0.02533270094579137,12:33:42,3,True
0.025458248472505093,12:33:42,3,True
0.025430349022124266,12:33:42,3,True
0.025402449571743438,12:33:42,3,True
0.025625645174790056,12:33:42,3,True
0.025723293251122954,12:33:42,3,True
0.025737242976313367,12:33:42,3,True
0.02582094132745585,12:33:42,3,True
0.026267332533549088,12:33:42,3,True
0.02630918170912033,12:33:42,3,True
0.02604413693050247,12:33:42,3,True
0.026337081159501157,12:33:42,3,True
0.02642077951064364,12:33:42,3,True
0.02649052813659571,12:33:42,3,True
0.026504477861786124,12:33:42,3,True
0.026881120441927295,12:33:42,3,True
0.026909019892308123,12:33:42,3,True
0.02693691934268895,12:33:42,3,True
0.026978768518260192,12:33:42,3,True
0.027118265770164327,12:33:42,3,True
0.027104316044973913,12:33:42,3,True
0.0270903663197835,12:33:42,3,True
0.027104316044973913,12:33:42,3,True
0.02713221549535474,12:33:42,4,True
0.027118265770164327,12:33:42,4,True
0.027104316044973913,12:33:42,4,True
0.027229863571687638,12:33:42,4,True
0.02706246686940267,12:33:42,4,True
0.027034567419021844,12:33:42,4,True
0.027146165220545155,12:33:42,4,True
0.02767625477778088,12:33:42,4,True
0.02775995312892336,12:33:42,4,True
0.0278018023044946,12:33:42,4,True
0.02757860670144798,12:33:42,4,True
0.02727171274725888,12:33:42,4,True
0.02727171274725888,12:33:42,4,True
0.027369360823591777,12:33:42,4,True
0.027439109449543843,12:33:42,4,True
0.027453059174734257,12:33:42,4,True
0.027508858075495912,12:33:42,4,True
0.027508858075495912,12:33:42,4,True
0.027439109449543843,12:33:42,4,True
0.02757860670144798,12:33:42,4,True
0.027690204502971293,12:33:42,4,True
0.027969199006779567,12:33:42,4,True
0.02809474653349329,12:33:42,4,True
0.028234243785397427,12:33:42,4,True
0.02824819351058784,12:33:42,4,True
0.02842953993806322,12:33:42,4,True
0.02845743938844405,12:33:42,4,True
0.028513238289205704,12:33:42,4,True
0.028680634991490667,12:33:42,4,True
0.028513238289205704,12:33:42,4,True
0.02845743938844405,12:33:42,5,True
0.028345841586920738,12:33:42,5,True
0.02842953993806322,12:33:42,5,True
0.029224674273916805,12:33:42,5,True
0.029350221800630526,12:33:42,5,True
0.029419970426582596,12:33:42,5,True
0.02916887537315515,12:33:42,5,True
0.029266523449488047,12:33:42,5,True
0.029336272075440113,12:33:42,5,True
0.029350221800630526,12:33:42,5,True
0.029378121251011354,12:33:42,5,True
0.0293223223502497,12:33:42,5,True
0.02916887537315515,12:33:42,5,True
0.029196774823535977,12:33:42,5,True
0.02923862399910722,12:33:42,5,True
0.029266523449488047,12:33:42,5,True
0.02929442289986887,12:33:42,5,True
0.02936417152582094,12:33:42,5,True
0.02943392015177301,12:33:42,5,True
0.029601316854057976,12:33:42,5,True
0.029754763831152525,12:33:42,5,True
0.029754763831152525,12:33:42,5,True
0.029336272075440113,12:33:42,5,True
0.029866361632675836,12:33:42,5,True
0.02999190915938956,12:33:42,5,True
0.029964009709008733,12:33:42,5,True
0.030312752838769077,12:33:42,5,True
0.030340652289149905,12:33:42,6,True
0.03066149596852942,12:33:42,6,True
0.031205535250955554,12:33:42,6,True
0.03161007728147756,12:33:42,6,True
0.031498479479954246,12:33:42,6,True
0.03151242920514466,12:33:42,6,True
0.03181932315933376,12:33:42,6,True
0.0316519264570488,12:33:42,6,True
0.031805373434143344,12:33:42,6,True
0.031805373434143344,12:33:42,6,True
0.031916971235666655,12:33:42,6,True
0.0319588204112379,12:33:42,6,True
0.031986719861618725,12:33:42,6,True
0.03201461931199955,12:33:42,6,True
0.032098317663142036,12:33:42,6,True
0.03208436793795162,12:33:42,6,True
0.032237814915046174,12:33:42,6,True
0.032307563540998244,12:33:42,6,True
0.03250285969366404,12:33:42,6,True
0.03261445749518734,12:33:42,6,True
0.03275395474709148,12:33:42,6,True
0.03275395474709148,12:33:42,6,True
0.03311664760204224,12:33:42,6,True
0.03300504980051893,12:33:42,6,True
0.03303294925089976,12:33:42,6,True
0.033242195128755966,12:33:42,6,True
0.033367742655469684,12:33:42,6,True
0.03345144100661217,12:33:42,6,True
0.03360488798370672,12:33:42,7,True
0.03377228468599169,12:33:42,7,True
0.03375833496080127,12:33:42,7,True
0.03375833496080127,12:33:42,7,True
0.033800184136372514,12:33:42,7,True
0.03377228468599169,12:33:42,7,True
0.03382808358675334,12:33:42,7,True
0.03385598303713417,12:33:42,7,True
0.033869932762324584,12:33:42,7,True
0.03389783221270541,12:33:42,7,True
0.03389783221270541,12:33:42,7,True
0.033911781937895825,12:33:42,7,True
0.034372122869179476,12:33:42,7,True
0.03350723990737382,12:33:42,7,True
0.03350723990737382,12:33:42,7,True
0.033618837708897134,12:33:42,7,True
0.03374438523561086,12:33:42,7,True
0.033618837708897134,12:33:42,7,True
0.033730435510420445,12:33:42,7,True
0.03371648578523003,12:33:42,7,True
0.03370253606003962,12:33:42,7,True
0.033660686884468376,12:33:42,7,True
0.034051279189799964,12:33:42,7,True
0.03412102781575203,12:33:42,7,True
0.03420472616689451,12:33:42,7,True
0.03417682671651368,12:33:42,7,True
0.033911781937895825,12:33:42,7,True
0.033883882487515,12:33:42,7,True
0.03393968138827665,12:33:42,7,True
0.034051279189799964,12:33:42,8,True
0.03406522891499038,12:33:42,8,True
0.034023379739419136,12:33:42,8,True
0.03381413386156293,12:33:42,8,True
0.03395363111346707,12:33:42,8,True
0.03412102781575203,12:33:42,8,True
0.034218675892084924,12:33:42,8,True
0.0344976703958932,12:33:42,8,True
0.03466506709817817,12:33:42,8,True
0.03513935775465223,12:33:42,8,True
0.03516725720503306,12:33:42,8,True
0.035292804731746785,12:33:42,8,True
0.035292804731746785,12:33:42,8,True
0.035474151159222166,12:33:42,8,True
0.03552995005998382,12:33:42,8,True
0.03548810088441258,12:33:42,8,True
0.035753145663030436,12:33:42,8,True
0.03586474346455375,12:33:42,8,True
0.03586474346455375,12:33:42,8,True
0.03593449209050582,12:33:42,8,True
0.03572524621264961,12:33:42,8,True
0.036143737968362025,12:33:42,8,True
0.03646458164774154,12:33:42,8,True
0.03650643082331278,12:33:42,8,True
0.03668777725078816,12:33:42,8,True
0.037036520380548506,12:33:42,8,True
0.037064419830929334,12:33:42,8,True
0.037064419830929334,12:33:42,8,True
0.037455012136260915,12:33:42,8,True
0.03739921323549926,12:33:42,9,True
0.03725971598359512,12:33:42,9,True
0.03723181653321429,12:33:42,9,True
0.03730156515916636,12:33:42,9,True
0.03741316296068967,12:33:42,9,True
0.03739921323549926,12:33:42,9,True
0.03741316296068967,12:33:42,9,True
0.03739921323549926,12:33:42,9,True
0.03741316296068967,12:33:42,9,True
0.037915353067544566,12:33:42,9,True
0.037943252517925394,12:33:42,9,True
0.0381524983957816,12:33:42,9,True
0.037706107189688365,12:33:42,9,True
0.03765030828892671,12:33:42,9,True
0.03765030828892671,12:33:42,9,True
0.037706107189688365,12:33:42,9,True
0.037706107189688365,12:33:42,9,True
0.03776190609045002,12:33:42,9,True
0.037385263510308846,12:33:42,9,True
0.03742711268588009,12:33:42,9,True
0.03790140334235416,12:33:42,9,True
0.037775855815640434,12:33:42,9,True
0.03767820773930754,12:33:42,9,True
0.03801300114387746,12:33:42,9,True
0.03854309070111319,12:33:42,9,True
0.038194347571352844,12:33:42,9,True
0.03836174427363781,12:33:42,9,True
0.038417543174399466,12:33:42,9,True
0.03813854867059119,12:33:42,9,True
0.038236196746924085,12:33:42,10,True
0.038305945372876155,12:33:42,10,True
0.03850124152554195,12:33:42,10,True
0.03845939234997071,12:33:42,10,True
0.03864073877744609,12:33:42,10,True
0.03866863822782691,12:33:42,10,True
0.0390592305331585,12:33:42,10,True
0.03882208520492146,12:33:42,10,True
0.038975532182016014,12:33:42,10,True
0.038877884105683116,12:33:42,10,True
0.0389615824568256,12:33:42,10,True
0.03911502943392015,12:33:42,10,True
0.03921267751025305,12:33:42,10,True
0.03921267751025305,12:33:42,10,True
0.038724437128588564,12:33:42,10,True
0.038598889601874846,12:33:42,10,True
0.03864073877744609,12:33:42,10,True
0.03864073877744609,12:33:42,10,True
0.03866863822782691,12:33:42,10,True
0.0388639343804927,12:33:42,10,True
0.03903133108277767,12:33:42,10,True
0.03880813547973105,12:33:42,10,True
0.03857099015149402,12:33:42,10,True
0.03904528080796808,12:33:42,10,True
0.039338225036966774,12:33:42,10,True
0.03932427531177636,12:33:42,10,True
0.039407973662918844,12:33:42,11,True
0.03956142064001339,12:33:42,11,True
0.03953352118963256,12:33:42,11,True
0.03960326981558463,12:33:42,11,True
0.039728817342298356,12:33:42,11,True
0.03992411349496415,12:33:42,11,True
0.040049661021677875,12:33:42,11,True
0.04010545992243953,12:33:42,11,True
0.040161258823201186,12:33:42,11,True
0.04009151019724912,12:33:42,11,True
0.040049661021677875,12:33:42,11,True
0.04006361074686829,12:33:42,11,True
0.04003571129648746,12:33:42,11,True
0.039798565968250425,12:33:42,11,True
0.03984041514382167,12:33:42,11,True
0.03988226431939291,12:33:42,11,True
0.039938063220154564,12:33:42,11,True
0.039938063220154564,12:33:42,11,True
0.039910163769773736,12:33:42,11,True
0.039910163769773736,12:33:42,11,True
0.039910163769773736,12:33:42,11,True
0.039938063220154564,12:33:42,11,True
0.03989621404458332,12:33:42,11,True
0.04013335937282036,12:33:42,11,True
0.04010545992243953,12:33:42,11,True
0.04013335937282036,12:33:42,11,True
0.04023100744915325,12:33:42,11,True
0.040258906899534076,12:33:42,11,True
0.040258906899534076,12:33:42,11,True
0.04027285662472449,12:33:42,11,True
0.04034260525067656,12:33:42,12,True
0.04027285662472449,12:33:42,12,True
0.040286806349914904,12:33:42,12,True
0.04041235387662863,12:33:42,12,True
0.04049605222777111,12:33:42,12,True
0.040510001952961526,12:33:42,12,True
0.0404821025025807,12:33:42,12,True
0.0404821025025807,12:33:42,12,True
0.040398404151438215,12:33:42,12,True
0.040398404151438215,12:33:42,12,True
0.0403844544262478,12:33:42,12,True
0.040398404151438215,12:33:42,12,True
0.04052395167815194,12:33:42,12,True
0.040537901403342354,12:33:42,12,True
0.040649499204865665,12:33:42,12,True
0.04073319755600815,12:33:42,12,True
0.0403844544262478,12:33:42,12,True
0.04034260525067656,12:33:42,12,True
0.040788996456769804,12:33:42,12,True
0.04074714728119856,12:33:42,12,True
0.04165387941857546,12:33:42,12,True
0.04166782914376587,12:33:42,12,True
0.0415980805178138,12:33:42,12,True
0.04151438216667132,12:33:42,12,True
0.041542281617052146,12:33:42,12,True
0.041472532991100076,12:33:42,12,True
0.04180732639567,12:33:42,12,True
0.04176547722009876,12:33:42,13,True
0.04170967831933711,12:33:42,13,True
0.041891024746812486,12:33:42,13,True
0.04197472309795497,12:33:42,13,True
0.04194682364757414,12:33:42,13,True
0.042142119800239936,12:33:42,13,True
0.0416957285941467,12:33:42,13,True
0.04162597996819463,12:33:42,13,True
0.04170967831933711,12:33:42,13,True
0.04197472309795497,12:33:42,13,True
0.04217001925062076,12:33:42,13,True
0.041960773372764555,12:33:42,13,True
0.04201657227352621,12:33:42,13,True
0.04198867282314538,12:33:42,13,True
0.04217001925062076,12:33:42,13,True
0.04217001925062076,12:33:42,13,True
0.04217001925062076,12:33:42,13,True
0.042100270624668694,12:33:42,13,True
0.041960773372764555,12:33:42,13,True
0.042323466227715316,12:33:42,13,True
0.042462963479619455,12:33:42,13,True
0.042616410456714,12:33:42,13,True
0.042853555784951036,12:33:42,13,True
0.04275590770861814,12:33:42,13,True
0.04250481265519069,12:33:42,13,True
0.042616410456714,12:33:42,13,True
0.04276985743380855,12:33:42,13,True
0.04279775688418938,12:33:42,13,True
0.04275590770861814,12:33:42,13,True
0.0427140585330469,12:33:42,14,True
0.042741957983427725,12:33:42,14,True
0.04272800825823731,12:33:42,14,True
0.042700108807856484,12:33:42,14,True
0.04276985743380855,12:33:42,14,True
0.042853555784951036,12:33:42,14,True
0.04296515358647435,12:33:42,14,True
0.043020952487236,12:33:42,14,True
0.04316044973914014,12:33:42,14,True
0.04309070111318807,12:33:42,14,True
0.04307675138799766,12:33:42,14,True
0.043104650838378486,12:33:42,14,True
0.043062801662807244,12:33:42,14,True
0.04307675138799766,12:33:42,14,True
